Respondent_ID,Age,Gender,Income_Level,City_Tier,Brand_Name,Price_Fairness,Quality,Availability,Innovation,Customer_Service,Trust,Overall_Preference
R245,28,Male,Low,Tier-3,UrbanChoice,5,5,5,4,4,4,5
R245,28,Male,Low,Tier-3,FreshHub,6,6,5,6,5,4,6
R246,35,Female,Medium,Tier-1,ShopEase,4,6,6,5,6,6,4
R246,35,Female,Medium,Tier-1,ValueMart,5,1,5,2,3,2,7
R246,35,Female,Medium,Tier-1,TrendNest,3,6,6,7,6,5,6
R246,35,Female,Medium,Tier-1,PrimeCart,6,7,6,6,7,7,7
R246,35,Female,Medium,Tier-1,UrbanChoice,1,4,2,4,4,4,4
R246,35,Female,Medium,Tier-1,FreshHub,3,5,4,4,5,5,4
R247,34,Male,Medium,Tier-2,ShopEase,4,3,4,3,5,4,4
R247,34,Male,Medium,Tier-2,ValueMart,3,3,6,4,6,4,3
R247,34,Male,Medium,Tier-2,TrendNest,4,6,5,7,5,5,5
R247,34,Male,Medium,Tier-2,PrimeCart,3,5,4,6,6,4,5
R247,34,Male,Medium,Tier-2,UrbanChoice,4,6,3,5,6,7,6
R247,34,Male,Medium,Tier-2,FreshHub,5,4,5,7,4,5,5
R248,33,Female,Medium,Tier-1,ShopEase,5,3,6,3,2,2,2
R248,33,Female,Medium,Tier-1,ValueMart,6,3,7,5,2,3,5
R248,33,Female,Medium,Tier-1,TrendNest,4,5,4,6,4,5,6
R248,33,Female,Medium,Tier-1,PrimeCart,5,7,3,7,7,7,7
R248,33,Female,Medium,Tier-1,UrbanChoice,5,7,5,4,7,7,6
R248,33,Female,Medium,Tier-1,FreshHub,6,7,5,4,7,7,6
R249,52,Female,High,Tier-3,ShopEase,4,5,5,2,3,4,3
R249,52,Female,High,Tier-3,ValueMart,7,4,7,3,6,6,7
R249,52,Female,High,Tier-3,TrendNest,5,6,5,6,7,5,5
R249,52,Female,High,Tier-3,PrimeCart,4,7,6,4,5,6,5
R249,52,Female,High,Tier-3,UrbanChoice,5,5,6,7,7,7,5
R249,52,Female,High,Tier-3,FreshHub,5,4,3,3,5,7,4
R250,41,Male,High,Tier-1,ShopEase,5,7,7,6,7,7,6
R250,41,Male,High,Tier-1,ValueMart,4,4,5,4,4,4,4
R250,41,Male,High,Tier-1,TrendNest,5,6,4,3,6,5,7
R250,41,Male,High,Tier-1,PrimeCart,2,7,5,4,6,7,5
R250,41,Male,High,Tier-1,UrbanChoice,4,5,5,3,7,5,4
R250,41,Male,High,Tier-1,FreshHub,7,7,4,5,7,7,6
R251,28,Male,Medium,Tier-1,ShopEase,4,5,7,4,4,5,4
R251,28,Male,Medium,Tier-1,ValueMart,7,4,6,3,5,5,7
R251,28,Male,Medium,Tier-1,TrendNest,4,6,5,4,6,5,3
R251,28,Male,Medium,Tier-1,PrimeCart,5,6,5,7,6,7,7
R251,28,Male,Medium,Tier-1,UrbanChoice,3,5,4,6,4,6,4
R251,28,Male,Medium,Tier-1,FreshHub,3,5,4,3,6,7,5
R252,45,Male,High,Tier-1,ShopEase,5,7,6,5,7,7,4
R252,45,Male,High,Tier-1,ValueMart,6,2,3,3,3,4,4
R252,45,Male,High,Tier-1,TrendNest,4,5,3,6,3,4,4
R252,45,Male,High,Tier-1,PrimeCart,5,6,5,7,6,5,7
R252,45,Male,High,Tier-1,UrbanChoice,6,6,6,4,6,5,5
R252,45,Male,High,Tier-1,FreshHub,7,7,5,7,4,7,7
R253,55,Female,Low,Tier-1,ShopEase,7,7,7,3,5,7,5
R253,55,Female,Low,Tier-1,ValueMart,7,3,6,3,1,3,4
R253,55,Female,Low,Tier-1,TrendNest,7,5,5,6,7,6,6
R253,55,Female,Low,Tier-1,PrimeCart,5,6,5,5,6,6,6
R253,55,Female,Low,Tier-1,UrbanChoice,1,2,2,5,1,2,2
R253,55,Female,Low,Tier-1,FreshHub,6,7,3,7,5,6,5
R254,46,Male,Low,Tier-3,ShopEase,7,5,7,4,3,5,5
R254,46,Male,Low,Tier-3,ValueMart,5,3,5,3,1,2,4
R254,46,Male,Low,Tier-3,TrendNest,6,6,6,7,6,5,6
R254,46,Male,Low,Tier-3,PrimeCart,2,5,7,5,6,4,4
R254,46,Male,Low,Tier-3,UrbanChoice,4,4,5,5,6,5,7
R254,46,Male,Low,Tier-3,FreshHub,6,6,6,7,5,6,6
R255,26,Female,Medium,Tier-3,ShopEase,7,6,7,6,5,5,6
R255,26,Female,Medium,Tier-3,ValueMart,5,3,6,1,2,4,3
R255,26,Female,Medium,Tier-3,TrendNest,6,5,5,5,4,5,5
R255,26,Female,Medium,Tier-3,PrimeCart,3,5,3,5,5,5,6
R255,26,Female,Medium,Tier-3,UrbanChoice,4,5,5,5,5,4,5
R255,26,Female,Medium,Tier-3,FreshHub,3,4,4,5,3,4,4
R256,34,Male,Low,Tier-1,ShopEase,5,6,6,7,5,6,5
R256,34,Male,Low,Tier-1,ValueMart,7,5,6,2,5,6,4
R256,34,Male,Low,Tier-1,TrendNest,5,6,7,7,5,6,4
R256,34,Male,Low,Tier-1,PrimeCart,3,7,5,6,7,7,5
R256,34,Male,Low,Tier-1,UrbanChoice,5,6,4,7,4,4,6
R256,34,Male,Low,Tier-1,FreshHub,5,6,6,4,6,5,4
R257,48,Female,Medium,Tier-2,ShopEase,3,4,5,5,3,3,3
R257,48,Female,Medium,Tier-2,ValueMart,6,3,7,4,4,3,7
R257,48,Female,Medium,Tier-2,TrendNest,2,5,4,3,6,5,4
R257,48,Female,Medium,Tier-2,PrimeCart,2,5,7,6,4,5,3
R257,48,Female,Medium,Tier-2,UrbanChoice,2,4,6,4,3,4,5
R257,48,Female,Medium,Tier-2,FreshHub,4,6,4,4,5,6,6
R258,32,Male,High,Tier-2,ShopEase,4,5,6,6,6,7,5
R258,32,Male,High,Tier-2,ValueMart,7,3,7,4,4,5,6
R258,32,Male,High,Tier-2,TrendNest,4,5,7,7,5,6,5
R258,32,Male,High,Tier-2,PrimeCart,6,7,5,7,7,7,5
R258,32,Male,High,Tier-2,UrbanChoice,7,7,6,4,7,7,6
R258,32,Male,High,Tier-2,FreshHub,5,7,5,7,4,6,7
R259,42,Male,Low,Tier-3,ShopEase,6,5,6,6,5,5,2
R259,42,Male,Low,Tier-3,ValueMart,7,2,4,5,3,3,5
R259,42,Male,Low,Tier-3,TrendNest,5,6,3,5,4,5,5
R259,42,Male,Low,Tier-3,PrimeCart,2,4,5,7,6,6,4
R259,42,Male,Low,Tier-3,UrbanChoice,5,7,7,6,6,5,5
R259,42,Male,Low,Tier-3,FreshHub,6,6,4,5,6,6,6
R260,44,Female,Low,Tier-2,ShopEase,5,3,5,6,6,5,7
R260,44,Female,Low,Tier-2,ValueMart,5,1,4,3,3,4,4
R260,44,Female,Low,Tier-2,TrendNest,4,4,5,7,7,5,6
R260,44,Female,Low,Tier-2,PrimeCart,4,4,5,6,5,4,6
R260,44,Female,Low,Tier-2,UrbanChoice,4,3,5,5,4,5,5
R260,44,Female,Low,Tier-2,FreshHub,2,5,3,4,4,4,3
R261,31,Female,Medium,Tier-1,ShopEase,5,4,4,5,4,5,6
R261,31,Female,Medium,Tier-1,ValueMart,4,3,4,3,2,3,4
R261,31,Female,Medium,Tier-1,TrendNest,5,3,6,3,5,2,3
R261,31,Female,Medium,Tier-1,PrimeCart,3,7,5,6,7,7,6
R261,31,Female,Medium,Tier-1,UrbanChoice,6,6,4,7,7,7,5
R261,31,Female,Medium,Tier-1,FreshHub,6,7,3,4,6,7,6
R262,38,Male,High,Tier-2,ShopEase,5,4,2,2,3,4,2
R262,38,Male,High,Tier-2,ValueMart,7,5,5,4,4,4,6
R262,38,Male,High,Tier-2,TrendNest,4,7,4,6,5,5,5
R262,38,Male,High,Tier-2,PrimeCart,2,7,6,7,6,7,7
R262,38,Male,High,Tier-2,UrbanChoice,7,7,7,7,5,7,7
R262,38,Male,High,Tier-2,FreshHub,4,6,5,5,5,4,5
R263,18,Female,Medium,Tier-2,ShopEase,6,5,4,1,4,4,4
R263,18,Female,Medium,Tier-2,ValueMart,4,2,5,2,4,3,6
R263,18,Female,Medium,Tier-2,TrendNest,4,6,4,7,5,6,5
R263,18,Female,Medium,Tier-2,PrimeCart,3,6,5,7,5,5,4
R263,18,Female,Medium,Tier-2,UrbanChoice,7,7,6,7,6,7,7
R263,18,Female,Medium,Tier-2,FreshHub,3,7,3,6,5,5,4
R264,30,Female,Medium,Tier-1,ShopEase,6,4,7,5,5,5,4
R264,30,Female,Medium,Tier-1,ValueMart,7,3,4,3,4,4,5
R264,30,Female,Medium,Tier-1,TrendNest,6,7,5,7,5,6,7
R264,30,Female,Medium,Tier-1,PrimeCart,2,7,4,4,7,7,3
R264,30,Female,Medium,Tier-1,UrbanChoice,6,5,4,6,7,7,4
R264,30,Female,Medium,Tier-1,FreshHub,2,5,4,4,3,4,4
R265,36,Female,Low,Tier-2,ShopEase,3,6,5,2,6,5,2
R265,36,Female,Low,Tier-2,ValueMart,7,5,4,5,7,7,7
R265,36,Female,Low,Tier-2,TrendNest,5,5,5,5,4,4,5
R265,36,Female,Low,Tier-2,PrimeCart,2,7,6,5,6,6,5
R265,36,Female,Low,Tier-2,UrbanChoice,5,5,5,5,6,4,5
R265,36,Female,Low,Tier-2,FreshHub,4,5,4,5,4,5,6
R266,28,Female,Low,Tier-1,ShopEase,5,5,7,4,5,5,1
R266,28,Female,Low,Tier-1,ValueMart,6,4,6,2,3,5,4
R266,28,Female,Low,Tier-1,TrendNest,5,7,5,7,7,7,7
R266,28,Female,Low,Tier-1,PrimeCart,2,7,5,7,7,6,7
R266,28,Female,Low,Tier-1,UrbanChoice,7,6,6,6,6,4,6
R266,28,Female,Low,Tier-1,FreshHub,4,6,5,4,6,6,7
R267,51,Male,High,Tier-3,ShopEase,7,6,7,6,5,7,5
R267,51,Male,High,Tier-3,ValueMart,5,3,6,6,5,4,5
R267,51,Male,High,Tier-3,TrendNest,4,7,6,7,6,5,6
R267,51,Male,High,Tier-3,PrimeCart,4,5,6,7,6,5,5
R267,51,Male,High,Tier-3,UrbanChoice,6,6,7,2,6,6,4
R267,51,Male,High,Tier-3,FreshHub,5,7,5,6,7,7,6
R268,27,Male,High,Tier-1,ShopEase,5,6,6,6,6,7,6
R268,27,Male,High,Tier-1,ValueMart,7,4,5,3,4,4,4
R268,27,Male,High,Tier-1,TrendNest,7,5,7,6,7,5,7
R268,27,Male,High,Tier-1,PrimeCart,4,6,3,5,6,6,7
R268,27,Male,High,Tier-1,UrbanChoice,6,7,7,5,6,7,7
R268,27,Male,High,Tier-1,FreshHub,3,4,3,6,5,4,4
R269,34,Male,Low,Tier-2,ShopEase,4,3,5,2,3,3,3
R269,34,Male,Low,Tier-2,ValueMart,4,4,7,4,2,2,5
R269,34,Male,Low,Tier-2,TrendNest,3,5,3,6,4,3,4
R269,34,Male,Low,Tier-2,PrimeCart,2,5,4,3,7,7,3
R269,34,Male,Low,Tier-2,UrbanChoice,4,7,4,5,7,7,7
R269,34,Male,Low,Tier-2,FreshHub,4,7,5,6,6,7,6
R270,39,Female,High,Tier-2,ShopEase,5,3,5,5,6,6,7
R270,39,Female,High,Tier-2,ValueMart,5,4,4,1,6,5,4
R270,39,Female,High,Tier-2,TrendNest,5,5,4,4,6,3,3
R270,39,Female,High,Tier-2,PrimeCart,4,6,4,5,6,7,7
R270,39,Female,High,Tier-2,UrbanChoice,6,7,4,6,5,5,7
R270,39,Female,High,Tier-2,FreshHub,4,7,7,7,5,5,6
R271,50,Female,Medium,Tier-2,ShopEase,5,6,6,5,3,4,5
R271,50,Female,Medium,Tier-2,ValueMart,4,4,4,3,6,6,3
R271,50,Female,Medium,Tier-2,TrendNest,4,3,5,5,4,4,3
R271,50,Female,Medium,Tier-2,PrimeCart,5,7,7,6,6,7,6
R271,50,Female,Medium,Tier-2,UrbanChoice,4,5,5,6,4,5,6
R271,50,Female,Medium,Tier-2,FreshHub,4,4,6,6,5,6,6
R272,27,Male,High,Tier-1,ShopEase,6,4,6,6,5,3,5
R272,27,Male,High,Tier-1,ValueMart,7,4,7,6,6,6,6
R272,27,Male,High,Tier-1,TrendNest,3,6,7,6,7,5,4
R272,27,Male,High,Tier-1,PrimeCart,3,6,5,4,7,6,5
R272,27,Male,High,Tier-1,UrbanChoice,5,7,5,3,2,4,4
R272,27,Male,High,Tier-1,FreshHub,5,4,4,4,2,4,5
R273,47,Male,Medium,Tier-2,ShopEase,6,5,6,5,5,6,6
R273,47,Male,Medium,Tier-2,ValueMart,6,6,6,2,5,5,5
R273,47,Male,Medium,Tier-2,TrendNest,6,6,5,6,5,6,6
R273,47,Male,Medium,Tier-2,PrimeCart,4,7,3,4,5,5,4
R273,47,Male,Medium,Tier-2,UrbanChoice,3,5,4,5,4,4,4
R273,47,Male,Medium,Tier-2,FreshHub,5,6,3,7,6,5,4
R274,38,Female,Medium,Tier-2,ShopEase,5,4,5,3,6,6,4
R274,38,Female,Medium,Tier-2,ValueMart,4,2,5,4,4,5,3
R274,38,Female,Medium,Tier-2,TrendNest,5,6,2,7,4,5,6
R274,38,Female,Medium,Tier-2,PrimeCart,4,6,6,4,5,5,4
R274,38,Female,Medium,Tier-2,UrbanChoice,3,4,5,5,5,4,5
R274,38,Female,Medium,Tier-2,FreshHub,4,4,2,5,7,5,4
R275,30,Other,Medium,Tier-2,ShopEase,6,3,4,3,5,1,5
R275,30,Other,Medium,Tier-2,ValueMart,7,3,5,3,4,4,6
R275,30,Other,Medium,Tier-2,TrendNest,1,5,6,7,5,5,4
R275,30,Other,Medium,Tier-2,PrimeCart,4,7,4,5,7,7,6
R275,30,Other,Medium,Tier-2,UrbanChoice,2,6,5,4,3,5,2
R275,30,Other,Medium,Tier-2,FreshHub,4,7,5,7,7,7,5
R276,42,Female,Medium,Tier-2,ShopEase,5,4,7,5,4,4,6
R276,42,Female,Medium,Tier-2,ValueMart,6,3,4,1,6,6,4
R276,42,Female,Medium,Tier-2,TrendNest,2,5,4,5,4,5,3
R276,42,Female,Medium,Tier-2,PrimeCart,4,5,4,7,6,7,5
R276,42,Female,Medium,Tier-2,UrbanChoice,3,6,4,6,4,6,5
R276,42,Female,Medium,Tier-2,FreshHub,4,5,4,5,4,4,5
R277,40,Male,Low,Tier-2,ShopEase,6,4,7,6,7,5,7
R277,40,Male,Low,Tier-2,ValueMart,6,3,6,4,2,4,4
R277,40,Male,Low,Tier-2,TrendNest,5,4,5,7,5,5,7
R277,40,Male,Low,Tier-2,PrimeCart,5,7,3,4,7,7,7
R277,40,Male,Low,Tier-2,UrbanChoice,3,7,3,5,4,6,2
R277,40,Male,Low,Tier-2,FreshHub,6,5,5,6,6,5,6
R278,33,Male,Low,Tier-3,ShopEase,5,4,7,4,4,5,4
R278,33,Male,Low,Tier-3,ValueMart,5,5,7,2,3,4,3
R278,33,Male,Low,Tier-3,TrendNest,5,5,6,7,5,4,3
R278,33,Male,Low,Tier-3,PrimeCart,3,5,7,6,6,7,5
R278,33,Male,Low,Tier-3,UrbanChoice,6,6,7,5,5,5,7
R278,33,Male,Low,Tier-3,FreshHub,5,5,4,5,4,4,3
R279,39,Male,Medium,Tier-1,ShopEase,7,5,6,5,5,5,7
R279,39,Male,Medium,Tier-1,ValueMart,7,5,5,4,5,6,6
R279,39,Male,Medium,Tier-1,TrendNest,4,4,3,6,7,6,4
R279,39,Male,Medium,Tier-1,PrimeCart,4,7,7,5,4,7,6
R279,39,Male,Medium,Tier-1,UrbanChoice,5,6,6,3,7,6,5
R279,39,Male,Medium,Tier-1,FreshHub,4,5,4,2,4,3,4
R280,35,Female,Medium,Tier-3,ShopEase,3,5,7,1,5,6,4
R280,35,Female,Medium,Tier-3,ValueMart,6,6,7,3,7,6,5
R280,35,Female,Medium,Tier-3,TrendNest,5,7,3,7,6,6,7
R280,35,Female,Medium,Tier-3,PrimeCart,4,6,5,7,6,4,4
R280,35,Female,Medium,Tier-3,UrbanChoice,3,6,5,4,4,4,4
R280,35,Female,Medium,Tier-3,FreshHub,7,6,4,4,5,6,5
R281,39,Male,Low,Tier-2,ShopEase,6,6,6,3,5,5,7
R281,39,Male,Low,Tier-2,ValueMart,6,3,6,7,2,5,7
R281,39,Male,Low,Tier-2,TrendNest,3,5,6,7,4,5,5
R281,39,Male,Low,Tier-2,PrimeCart,4,4,2,2,4,5,5
R281,39,Male,Low,Tier-2,UrbanChoice,3,5,5,3,5,3,3
R281,39,Male,Low,Tier-2,FreshHub,6,5,5,4,5,4,4
R282,43,Female,Medium,Tier-1,ShopEase,7,3,2,4,5,5,4
R282,43,Female,Medium,Tier-1,ValueMart,4,2,7,4,3,4,4
R282,43,Female,Medium,Tier-1,TrendNest,5,3,3,6,6,6,5
R282,43,Female,Medium,Tier-1,PrimeCart,3,7,4,7,6,7,5
R282,43,Female,Medium,Tier-1,UrbanChoice,2,7,5,7,6,6,6
R282,43,Female,Medium,Tier-1,FreshHub,3,7,4,6,6,6,5
R283,51,Male,High,Tier-1,ShopEase,7,4,6,4,6,5,7
R283,51,Male,High,Tier-1,ValueMart,7,3,3,4,5,3,5
R283,51,Male,High,Tier-1,TrendNest,6,7,6,6,6,6,7
R283,51,Male,High,Tier-1,PrimeCart,4,7,6,7,7,7,7
R283,51,Male,High,Tier-1,UrbanChoice,3,3,4,5,4,3,4
R283,51,Male,High,Tier-1,FreshHub,5,7,4,6,5,5,6
R284,28,Female,Low,Tier-1,ShopEase,6,6,6,3,7,6,7
R284,28,Female,Low,Tier-1,ValueMart,7,5,3,5,6,6,7
R284,28,Female,Low,Tier-1,TrendNest,5,6,5,7,6,5,5
R284,28,Female,Low,Tier-1,PrimeCart,3,5,5,5,6,4,5
R284,28,Female,Low,Tier-1,UrbanChoice,7,6,5,7,4,4,7
R284,28,Female,Low,Tier-1,FreshHub,4,7,4,5,5,7,6
R285,55,Female,Medium,Tier-3,ShopEase,7,5,5,6,5,6,6
R285,55,Female,Medium,Tier-3,ValueMart,7,5,5,1,5,6,7
R285,55,Female,Medium,Tier-3,TrendNest,3,5,4,6,5,5,3
R285,55,Female,Medium,Tier-3,PrimeCart,5,3,6,7,6,7,7
R285,55,Female,Medium,Tier-3,UrbanChoice,3,5,5,6,3,4,5
R285,55,Female,Medium,Tier-3,FreshHub,4,7,6,6,7,7,5
R286,22,Female,Medium,Tier-2,ShopEase,5,5,5,3,5,5,5
R286,22,Female,Medium,Tier-2,ValueMart,7,5,6,3,4,4,6
R286,22,Female,Medium,Tier-2,TrendNest,3,5,5,5,3,4,3
R286,22,Female,Medium,Tier-2,PrimeCart,5,7,7,5,6,7,7
R286,22,Female,Medium,Tier-2,UrbanChoice,7,5,6,7,7,5,6
R286,22,Female,Medium,Tier-2,FreshHub,6,7,7,6,7,7,7
R287,37,Male,High,Tier-3,ShopEase,7,6,7,5,7,7,7
R287,37,Male,High,Tier-3,ValueMart,5,5,7,7,5,5,6
R287,37,Male,High,Tier-3,TrendNest,7,6,4,7,4,5,6
R287,37,Male,High,Tier-3,PrimeCart,3,4,6,4,5,4,4
R287,37,Male,High,Tier-3,UrbanChoice,4,3,5,6,5,4,3
R287,37,Male,High,Tier-3,FreshHub,3,4,3,2,3,3,5
R288,43,Male,Low,Tier-2,ShopEase,7,6,5,4,3,6,5
R288,43,Male,Low,Tier-2,ValueMart,7,6,7,3,6,7,4
R288,43,Male,Low,Tier-2,TrendNest,6,6,4,5,6,6,7
R288,43,Male,Low,Tier-2,PrimeCart,2,6,6,6,7,2,6
R288,43,Male,Low,Tier-2,UrbanChoice,4,7,4,7,6,5,5
R288,43,Male,Low,Tier-2,FreshHub,1,6,3,7,5,6,5
R289,40,Male,Medium,Tier-2,ShopEase,5,5,7,4,4,6,5
R289,40,Male,Medium,Tier-2,ValueMart,3,3,7,3,4,4,4
R289,40,Male,Medium,Tier-2,TrendNest,4,6,6,4,4,5,5
R289,40,Male,Medium,Tier-2,PrimeCart,5,7,6,7,7,7,6
R289,40,Male,Medium,Tier-2,UrbanChoice,6,5,7,5,4,5,5
R289,40,Male,Medium,Tier-2,FreshHub,4,5,6,5,6,5,5
R290,33,Female,High,Tier-1,ShopEase,5,5,5,5,5,7,7
R290,33,Female,High,Tier-1,ValueMart,5,7,6,5,7,7,6
R290,33,Female,High,Tier-1,TrendNest,3,5,6,6,7,7,7
R290,33,Female,High,Tier-1,PrimeCart,2,7,5,5,6,7,6
R290,33,Female,High,Tier-1,UrbanChoice,3,2,4,6,4,4,4
R290,33,Female,High,Tier-1,FreshHub,5,5,4,3,4,5,5
R291,36,Female,High,Tier-1,ShopEase,6,5,5,3,4,6,4
R291,36,Female,High,Tier-1,ValueMart,6,5,6,4,5,5,5
R291,36,Female,High,Tier-1,TrendNest,3,7,6,7,7,7,6
R291,36,Female,High,Tier-1,PrimeCart,4,4,5,4,5,5,5
R291,36,Female,High,Tier-1,UrbanChoice,7,7,7,6,7,7,7
R291,36,Female,High,Tier-1,FreshHub,6,7,6,4,4,6,3
R292,34,Female,Medium,Tier-2,ShopEase,2,1,4,4,4,2,2
R292,34,Female,Medium,Tier-2,ValueMart,7,1,6,3,3,2,5
R292,34,Female,Medium,Tier-2,TrendNest,4,5,7,6,6,5,6
R292,34,Female,Medium,Tier-2,PrimeCart,4,4,5,4,6,7,7
R292,34,Female,Medium,Tier-2,UrbanChoice,5,4,6,4,5,6,5
R292,34,Female,Medium,Tier-2,FreshHub,4,2,4,5,5,5,4
R293,33,Female,Medium,Tier-1,ShopEase,6,3,7,5,6,5,7
R293,33,Female,Medium,Tier-1,ValueMart,7,5,6,4,5,6,5
R293,33,Female,Medium,Tier-1,TrendNest,6,7,7,6,7,6,6
R293,33,Female,Medium,Tier-1,PrimeCart,3,5,7,4,5,7,7
R293,33,Female,Medium,Tier-1,UrbanChoice,3,3,4,6,3,4,4
R293,33,Female,Medium,Tier-1,FreshHub,4,6,4,4,4,7,5
R294,45,Female,Medium,Tier-1,ShopEase,6,5,5,2,2,4,3
R294,45,Female,Medium,Tier-1,ValueMart,7,3,7,3,4,4,4
R294,45,Female,Medium,Tier-1,TrendNest,4,7,6,5,5,5,5
R294,45,Female,Medium,Tier-1,PrimeCart,5,6,5,7,7,5,5
R294,45,Female,Medium,Tier-1,UrbanChoice,4,4,4,6,4,6,6
R294,45,Female,Medium,Tier-1,FreshHub,3,5,6,6,6,5,3
R295,41,Male,High,Tier-2,ShopEase,3,4,5,3,3,5,2
R295,41,Male,High,Tier-2,ValueMart,4,5,4,2,3,6,3
R295,41,Male,High,Tier-2,TrendNest,3,6,6,3,6,6,5
R295,41,Male,High,Tier-2,PrimeCart,5,7,7,7,6,7,6
R295,41,Male,High,Tier-2,UrbanChoice,5,5,5,6,6,6,4
R295,41,Male,High,Tier-2,FreshHub,4,6,3,5,7,6,5
R296,32,Female,Medium,Tier-2,ShopEase,5,4,6,7,6,5,6
R296,32,Female,Medium,Tier-2,ValueMart,7,5,6,5,4,5,4
R296,32,Female,Medium,Tier-2,TrendNest,4,6,3,4,5,6,4
R296,32,Female,Medium,Tier-2,PrimeCart,4,7,5,7,7,7,7
R296,32,Female,Medium,Tier-2,UrbanChoice,4,5,2,7,5,6,7
R296,32,Female,Medium,Tier-2,FreshHub,4,5,6,5,7,6,7
R297,45,Male,Low,Tier-3,ShopEase,6,5,6,7,5,5,7
R297,45,Male,Low,Tier-3,ValueMart,7,3,5,3,4,4,5
R297,45,Male,Low,Tier-3,TrendNest,4,6,4,7,5,5,4
R297,45,Male,Low,Tier-3,PrimeCart,4,5,5,5,5,7,7
R297,45,Male,Low,Tier-3,UrbanChoice,5,5,7,6,6,4,5
R297,45,Male,Low,Tier-3,FreshHub,4,6,5,4,7,6,4
R298,40,Male,High,Tier-3,ShopEase,3,4,6,6,4,2,2
R298,40,Male,High,Tier-3,ValueMart,6,3,7,2,3,4,6
R298,40,Male,High,Tier-3,TrendNest,4,5,3,4,4,4,2
R298,40,Male,High,Tier-3,PrimeCart,3,7,5,6,6,6,6
R298,40,Male,High,Tier-3,UrbanChoice,6,4,5,7,4,3,5
R298,40,Male,High,Tier-3,FreshHub,3,7,3,7,5,5,6
R299,45,Female,Medium,Tier-2,ShopEase,5,4,7,5,6,6,7
R299,45,Female,Medium,Tier-2,ValueMart,5,2,5,3,3,4,4
R299,45,Female,Medium,Tier-2,TrendNest,6,6,5,5,7,6,5
R299,45,Female,Medium,Tier-2,PrimeCart,5,7,7,7,7,7,7
R299,45,Female,Medium,Tier-2,UrbanChoice,6,7,5,6,6,7,6
R299,45,Female,Medium,Tier-2,FreshHub,6,7,3,5,6,6,6
R300,43,Male,Medium,Tier-2,ShopEase,2,2,6,2,4,4,4
R300,43,Male,Medium,Tier-2,ValueMart,7,3,5,1,3,3,3
R300,43,Male,Medium,Tier-2,TrendNest,3,4,3,4,4,4,3
R300,43,Male,Medium,Tier-2,PrimeCart,2,4,4,4,3,5,4
R300,43,Male,Medium,Tier-2,UrbanChoice,6,7,5,4,7,7,6
R300,43,Male,Medium,Tier-2,FreshHub,7,7,6,7,6,6,7
R301,31,Male,Low,Tier-2,ShopEase,4,5,6,6,7,5,5
R301,31,Male,Low,Tier-2,ValueMart,7,5,4,3,4,4,6
R301,31,Male,Low,Tier-2,TrendNest,4,6,4,7,6,6,6
R301,31,Male,Low,Tier-2,PrimeCart,4,7,7,7,7,7,7
R301,31,Male,Low,Tier-2,UrbanChoice,3,5,4,4,4,4,3
R301,31,Male,Low,Tier-2,FreshHub,6,6,6,7,7,7,7
R302,34,Female,Medium,Tier-3,ShopEase,7,5,7,5,4,7,7
R302,34,Female,Medium,Tier-3,ValueMart,7,3,7,4,4,5,7
R302,34,Female,Medium,Tier-3,TrendNest,5,5,5,7,4,6,6
R302,34,Female,Medium,Tier-3,PrimeCart,5,6,4,7,6,6,6
R302,34,Female,Medium,Tier-3,UrbanChoice,6,5,6,5,7,5,5
R302,34,Female,Medium,Tier-3,FreshHub,7,6,4,5,6,6,6
R303,44,Male,Medium,Tier-1,ShopEase,6,5,7,4,5,4,3
R303,44,Male,Medium,Tier-1,ValueMart,7,4,6,3,4,4,5
R303,44,Male,Medium,Tier-1,TrendNest,5,6,4,6,7,6,6
R303,44,Male,Medium,Tier-1,PrimeCart,3,5,5,4,5,5,4
R303,44,Male,Medium,Tier-1,UrbanChoice,5,5,7,7,6,5,5
R303,44,Male,Medium,Tier-1,FreshHub,4,5,3,5,4,5,6
R304,43,Female,Medium,Tier-2,ShopEase,5,6,6,4,5,7,5
R304,43,Female,Medium,Tier-2,ValueMart,7,3,6,5,4,5,6
R304,43,Female,Medium,Tier-2,TrendNest,6,6,3,6,5,6,6
R304,43,Female,Medium,Tier-2,PrimeCart,4,7,5,6,6,7,7
R304,43,Female,Medium,Tier-2,UrbanChoice,7,6,7,6,5,6,5
R304,43,Female,Medium,Tier-2,FreshHub,5,6,5,6,6,7,5
R305,38,Male,Low,Tier-3,ShopEase,7,6,5,6,5,7,5
R305,38,Male,Low,Tier-3,ValueMart,6,5,6,4,4,5,7
R305,38,Male,Low,Tier-3,TrendNest,4,4,4,5,2,4,2
R305,38,Male,Low,Tier-3,PrimeCart,5,4,4,4,4,5,6
R305,38,Male,Low,Tier-3,UrbanChoice,4,4,7,7,6,7,5
R305,38,Male,Low,Tier-3,FreshHub,5,4,3,6,3,4,5
R306,39,Male,Medium,Tier-1,ShopEase,6,7,7,5,7,7,5
R306,39,Male,Medium,Tier-1,ValueMart,4,2,4,1,2,3,2
R306,39,Male,Medium,Tier-1,TrendNest,3,6,6,6,6,6,4
R306,39,Male,Medium,Tier-1,PrimeCart,3,6,7,6,7,7,5
R306,39,Male,Medium,Tier-1,UrbanChoice,5,6,4,6,6,5,3
R306,39,Male,Medium,Tier-1,FreshHub,7,4,4,6,3,5,5
