Transaction_ID,Customer_ID,Customer_Segment,Product_Category,Product_Name,Quantity,Unit_Price,Purchase_Date,,,
T190,C401,regular,Fashion,Dress,3,1769,28-10-2023,,,
T191,C001,regular,FMCG,Chips,5,477,06-08-2023,,,
T191,C001,regular,FMCG,Cola,7,420,08-12-2023,,,
T192,C193,regular,Grocery,Spices Pack,3,1488,04-05-2023,,,
T193,C394,regular,FMCG,Chips,7,446,06-06-2023,,,
T193,C394,regular,FMCG,Cola,10,104,12-05-2023,,,
T193,C394,regular,Fashion,Dress,4,3590,02-04-2023,,,
T194,C461,premium,Beauty,Body Lotion,3,178,10-02-2023,,,
T194,C461,premium,Beauty,Lipstick,3,388,15-12-2023,,,
T195,C341,regular,FMCG,Soap,3,306,20-12-2023,,,
T195,C341,regular,FMCG,Shampoo,7,383,02-09-2023,,,
T195,C341,regular,Home_Goods,Pillow,1,2770,08-07-2023,,,
T196,C012,regular,Electronics,Mobile Phone,1,14883,21-03-2023,,,
T196,C012,regular,Electronics,Charger,1,14097,23-12-2023,,,
T196,C012,regular,Electronics,Earphones,1,17126,04-07-2023,,,
T197,C001,regular,Electronics,Laptop,1,12873,20-01-2023,,,
T197,C001,regular,Electronics,Mouse,1,7994,28-01-2023,,,
T198,C194,regular,Grocery,Lentils,7,727,08-04-2023,,,
T199,C238,regular,FMCG,Juice,2,214,20-09-2023,,,
T199,C238,regular,FMCG,Biscuits,2,209,04-09-2023,,,
T200,C386,premium,Fashion,Shirt,2,2262,13-02-2023,,,
T200,C386,premium,Fashion,Trouser,2,3479,26-02-2023,,,
T201,C036,regular,Grocery,Tea,10,1492,27-12-2023,,,
T201,C036,regular,FMCG,Biscuits,7,306,09-12-2023,,,
T201,C036,regular,Home_Goods,Cookware Set,4,3349,22-07-2023,,,
T202,C049,regular,Fashion,Jeans,4,3328,04-07-2023,,,
T202,C049,regular,Fashion,Jacket,2,684,14-11-2023,,,
T202,C049,regular,Fashion,Dress,2,2361,18-11-2023,,,
T202,C049,regular,Fashion,Shirt,3,1888,01-08-2023,,,
T203,C102,regular,Fashion,Shirt,3,3519,21-04-2023,,,
T203,C102,regular,Fashion,Trouser,3,1964,11-11-2023,,,
T203,C102,regular,Beauty,Skincare Set,1,1423,26-06-2023,,,
T204,C443,regular,FMCG,Shampoo,5,125,24-03-2023,,,
T205,C207,premium,Fashion,Shirt,2,3043,11-02-2023,,,
T205,C207,premium,Fashion,Trouser,3,1448,07-11-2023,,,
T206,C068,regular,Fashion,Shirt,1,1761,17-02-2023,,,
T206,C068,regular,Fashion,Trouser,1,2683,23-10-2023,,,
T207,C495,regular,Grocery,Tea,4,916,06-12-2023,,,
T207,C495,regular,Grocery,Wheat Flour,3,792,22-03-2023,,,
T208,C178,premium,Fashion,Dress,2,3156,08-05-2023,,,
T209,C243,regular,Grocery,Tea,5,547,24-10-2023,,,
T209,C243,regular,FMCG,Biscuits,4,132,08-03-2023,,,
T210,C468,regular,Fashion,Dress,3,3354,28-11-2023,,,
T210,C468,regular,Fashion,Shoes,2,808,07-02-2023,,,
T210,C468,regular,Fashion,Scarf,4,3926,07-02-2023,,,
T211,C460,regular,Home_Goods,Cookware Set,1,7637,14-03-2023,,,
T211,C460,regular,Home_Goods,Dinner Set,3,1849,11-09-2023,,,
T212,C463,regular,Home_Goods,Curtains,1,1497,20-12-2023,,,
T213,C420,regular,Beauty,Nail Polish,2,443,24-07-2023,,,
T213,C420,regular,Beauty,Face Cream,1,726,15-07-2023,,,
T214,C088,regular,FMCG,Detergent,5,144,13-05-2023,,,
T215,C162,regular,Grocery,Coffee,2,1956,03-01-2023,,,
T215,C162,regular,Grocery,Rice,8,1694,18-06-2023,,,
T215,C162,regular,Grocery,Sugar,4,130,09-11-2023,,,
T215,C162,regular,Grocery,Spices Pack,9,1334,03-09-2023,,,
T216,C302,regular,Grocery,Coffee,9,1857,09-11-2023,,,
T216,C302,regular,Grocery,Rice,10,1726,13-03-2023,,,
T217,C203,regular,FMCG,Soap,7,259,14-07-2023,,,
T217,C203,regular,FMCG,Shampoo,4,498,09-11-2023,,,
T218,C413,regular,FMCG,Soap,4,274,01-12-2023,,,
T218,C413,regular,FMCG,Shampoo,8,433,19-10-2023,,,
T218,C413,regular,Grocery,Cooking Oil,8,221,28-07-2023,,,
T219,C382,regular,Electronics,Camera,1,10915,02-06-2023,,,
T219,C382,regular,Electronics,Tablet,1,29112,08-07-2023,,,
T220,C040,premium,Electronics,Mouse,1,41545,19-12-2023,,,
T220,C040,premium,Electronics,Laptop,1,9650,26-12-2023,,,
T220,C040,premium,Electronics,Smartwatch,2,14459,21-08-2023,,,
T221,C062,premium,Beauty,Hair Serum,1,971,26-11-2023,,,
T221,C062,premium,Beauty,Compact Powder,2,205,26-12-2023,,,
T222,C131,regular,Electronics,Laptop,1,24342,07-12-2023,,,
T223,C166,premium,Fashion,Trouser,4,4758,20-05-2023,,,
T224,C478,regular,FMCG,Soap,10,285,16-11-2023,,,
T224,C478,regular,FMCG,Shampoo,9,396,28-08-2023,,,
T224,C478,regular,Grocery,Coffee,8,885,26-07-2023,,,
T224,C478,regular,Home_Goods,Curtains,3,7865,23-09-2023,,,
T225,C098,regular,Fashion,Shirt,1,4324,09-12-2023,,,
T225,C098,regular,Fashion,Trouser,1,462,07-09-2023,,,
T226,C472,regular,Grocery,Tea,7,296,08-05-2023,,,
T226,C472,regular,Grocery,Sugar,6,449,23-03-2023,,,
T227,C351,regular,Grocery,Rice,5,1412,13-08-2023,,,
T227,C351,regular,Grocery,Cooking Oil,3,246,25-04-2023,,,
T227,C351,regular,Grocery,Spices Pack,8,895,06-04-2023,,,
T228,C026,regular,Grocery,Tea,2,285,28-07-2023,,,
T228,C026,regular,FMCG,Biscuits,2,395,05-11-2023,,,
T228,C026,regular,Beauty,Nail Polish,1,1646,02-11-2023,,,
T229,C389,regular,Beauty,Skincare Set,2,1023,10-03-2023,,,
T229,C389,regular,Beauty,Face Cream,3,559,01-11-2023,,,
T229,C389,regular,Beauty,Face Wash,2,781,08-03-2023,,,
T230,C105,regular,Electronics,Mobile Phone,1,34019,10-12-2023,,,
T230,C105,regular,Electronics,Charger,1,21559,14-11-2023,,,
T230,C105,regular,Electronics,Earphones,1,11806,09-11-2023,,,
T230,C105,regular,Beauty,Perfume,2,1982,28-03-2023,,,
T231,C363,regular,FMCG,Soap,8,277,17-07-2023,,,
T231,C363,regular,FMCG,Shampoo,4,69,12-01-2023,,,
T231,C363,regular,Fashion,Dress,2,1033,04-01-2023,,,
T231,C363,regular,Electronics,Power Bank,2,10512,14-11-2023,,,
T231,C363,regular,Grocery,Rice,5,911,20-06-2023,,,
T232,C205,regular,Fashion,Trouser,2,628,23-05-2023,,,
T233,C378,regular,Beauty,Perfume,2,873,18-03-2023,,,
T233,C378,regular,Beauty,Lipstick,4,1640,20-03-2023,,,
T234,C168,regular,Grocery,Rice,9,182,03-01-2023,,,
T234,C168,regular,Grocery,Sugar,9,774,21-10-2023,,,
T234,C168,regular,Grocery,Breakfast Cereal,10,419,02-08-2023,,,
T235,C054,regular,Grocery,Wheat Flour,6,1652,09-01-2023,,,
T235,C054,regular,Grocery,Breakfast Cereal,2,739,15-01-2023,,,
T236,C108,regular,Grocery,Salt,5,1241,22-10-2023,,,
T237,C236,premium,FMCG,Soap,8,358,02-02-2023,,,
T237,C236,premium,FMCG,Shampoo,8,214,20-09-2023,,,
T237,C236,premium,Electronics,Smartwatch,1,42879,17-05-2023,,,
T237,C236,premium,Home_Goods,Storage Box,2,3202,24-05-2023,,,
T238,C042,regular,Fashion,Shirt,2,3908,09-01-2023,,,
T238,C042,regular,Fashion,Trouser,3,4423,23-04-2023,,,
T238,C042,regular,Home_Goods,Wall Clock,2,6309,27-11-2023,,,
T239,C121,premium,FMCG,Toothbrush,3,90,23-10-2023,,,
T240,C208,regular,Grocery,Lentils,3,1982,10-10-2023,,,
T241,C278,premium,FMCG,Soap,6,222,04-08-2023,,,
T241,C278,premium,FMCG,Shampoo,9,102,11-08-2023,,,
T242,C417,regular,FMCG,Soap,9,118,25-03-2023,,,
T242,C417,regular,FMCG,Shampoo,5,286,25-01-2023,,,
T242,C417,regular,Fashion,Shirt,3,548,15-05-2023,,,
T242,C417,regular,Fashion,Dress,4,1625,24-09-2023,,,
T243,C211,regular,Electronics,Mobile Phone,1,11433,24-08-2023,,,
T243,C211,regular,Electronics,Charger,1,3387,06-07-2023,,,
T243,C211,regular,Electronics,Earphones,1,4242,20-12-2023,,,
T243,C211,regular,Grocery,Lentils,2,161,11-10-2023,,,
T244,C352,regular,FMCG,Cola,5,340,01-03-2023,,,
T244,C352,regular,FMCG,Detergent,4,73,20-03-2023,,,
T244,C352,regular,FMCG,Soap,2,73,20-03-2023,,,
T244,C352,regular,FMCG,Chips,2,349,26-04-2023,,,
T244,C352,regular,FMCG,Juice,6,65,03-01-2023,,,
T245,C155,regular,Beauty,Lipstick,2,724,05-02-2023,,,
T245,C155,regular,Beauty,Perfume,3,606,20-03-2023,,,
T245,C155,regular,Beauty,Skincare Set,4,405,04-09-2023,,,
T246,C403,regular,Fashion,Shirt,4,3665,08-05-2023,,,
T246,C403,regular,Fashion,Trouser,1,4481,12-11-2023,,,
T247,C145,regular,Grocery,Spices Pack,6,1203,11-06-2023,,,
T247,C145,regular,Grocery,Wheat Flour,3,542,02-03-2023,,,
T248,C124,regular,Grocery,Tea,9,1321,21-05-2023,,,
T248,C124,regular,FMCG,Biscuits,5,399,13-03-2023,,,
T248,C124,regular,Home_Goods,Dinner Set,2,1694,04-10-2023,,,
T249,C427,regular,FMCG,Chips,7,113,22-11-2023,,,
T249,C427,regular,FMCG,Juice,10,234,24-08-2023,,,
T250,C305,regular,Grocery,Sugar,5,1792,14-02-2023,,,
T250,C305,regular,Grocery,Coffee,8,796,01-02-2023,,,
T250,C305,regular,Grocery,Breakfast Cereal,7,148,24-11-2023,,,
T251,C195,regular,Fashion,Dress,3,3434,07-05-2023,,,
T251,C195,regular,Fashion,Handbag,1,3467,10-05-2023,,,
T252,C159,regular,Grocery,Sugar,6,1881,25-08-2023,,,
T252,C159,regular,Grocery,Breakfast Cereal,8,989,24-05-2023,,,
T253,C144,regular,Grocery,Tea,4,1231,21-03-2023,,,
T253,C144,regular,FMCG,Biscuits,6,133,05-10-2023,,,
T254,C265,regular,Home_Goods,Dinner Set,2,6967,15-05-2023,,,
T255,C404,regular,FMCG,Chips,8,393,17-02-2023,,,
T255,C404,regular,FMCG,Cola,3,382,14-05-2023,,,
T255,C404,regular,Grocery,Coffee,7,775,27-12-2023,,,
T255,C404,regular,Beauty,Nail Polish,2,1709,04-02-2023,,,
T256,C004,regular,Fashion,Shirt,3,2258,23-06-2023,,,
T256,C004,regular,Fashion,Trouser,4,4566,09-11-2023,,,
T256,C004,regular,Electronics,Charger,1,36854,20-12-2023,,,
T256,C004,regular,FMCG,Juice,6,433,17-03-2023,,,
T257,C084,regular,Home_Goods,Dinner Set,3,1270,27-06-2023,,,
T257,C084,regular,Home_Goods,Blanket,2,4165,01-09-2023,,,
T257,C084,regular,Home_Goods,Bedsheet,1,6983,02-04-2023,,,
T258,C498,premium,Fashion,Jacket,1,2496,04-05-2023,,,
T259,C400,regular,FMCG,Chips,9,280,25-10-2023,,,
T260,C239,regular,Home_Goods,Cookware Set,1,3336,09-02-2023,,,
T260,C239,regular,Home_Goods,Dinner Set,1,6761,19-06-2023,,,
T260,C239,regular,Grocery,Salt,6,840,22-01-2023,,,
T261,C325,regular,Grocery,Rice,7,1763,10-09-2023,,,
T262,C018,regular,Grocery,Sugar,2,1133,24-08-2023,,,
T262,C018,regular,Grocery,Wheat Flour,7,1583,11-06-2023,,,
T262,C018,regular,Grocery,Tea,7,1010,12-08-2023,,,
T263,C412,regular,FMCG,Soap,6,117,09-01-2023,,,
T263,C412,regular,FMCG,Shampoo,4,401,12-02-2023,,,
T264,C194,regular,Home_Goods,Cookware Set,3,3904,24-06-2023,,,
T264,C194,regular,Home_Goods,Dinner Set,3,412,01-08-2023,,,
T264,C194,regular,FMCG,Instant Noodles,8,499,25-02-2023,,,
T264,C194,regular,FMCG,Detergent,6,461,25-09-2023,,,
T265,C113,regular,FMCG,Biscuits,9,359,27-01-2023,,,
T266,C374,regular,FMCG,Soap,10,369,19-04-2023,,,
T266,C374,regular,FMCG,Shampoo,6,51,22-08-2023,,,
T266,C374,regular,Electronics,Laptop,1,9825,27-02-2023,,,
T267,C323,regular,FMCG,Soap,5,387,16-09-2023,,,
T267,C323,regular,FMCG,Shampoo,5,485,25-06-2023,,,
T267,C323,regular,Beauty,Lipstick,4,788,23-03-2023,,,
T268,C125,regular,Fashion,Shirt,2,4835,28-01-2023,,,
T268,C125,regular,Fashion,Trouser,4,2785,04-10-2023,,,
T269,C098,regular,Grocery,Sugar,2,345,13-10-2023,,,
T270,C460,regular,Grocery,Coffee,9,1568,04-03-2023,,,
T271,C408,regular,Beauty,Skincare Set,2,1758,01-02-2023,,,
T271,C408,regular,Beauty,Perfume,3,1617,19-05-2023,,,
T272,C293,regular,FMCG,Detergent,5,244,18-04-2023,,,
T273,C025,regular,Fashion,Handbag,2,4415,10-07-2023,,,
T273,C025,regular,Fashion,Jeans,3,2771,16-03-2023,,,
T274,C123,regular,FMCG,Cola,8,474,04-08-2023,,,
T274,C123,regular,FMCG,Toothpaste,10,212,22-04-2023,,,
T275,C265,regular,Fashion,T-shirt,3,364,26-08-2023,,,
T275,C265,regular,Fashion,Shirt,4,2113,17-07-2023,,,
T275,C265,regular,Fashion,Dress,3,2080,16-02-2023,,,
T275,C265,regular,Fashion,Jacket,1,4036,27-10-2023,,,
T276,C334,premium,Electronics,Camera,1,4696,03-11-2023,,,
T276,C334,premium,Electronics,Earphones,1,17861,12-03-2023,,,
T277,C457,regular,Beauty,Makeup Kit,2,1054,21-08-2023,,,
T278,C298,regular,FMCG,Soap,9,245,25-06-2023,,,
T278,C298,regular,FMCG,Shampoo,3,402,05-03-2023,,,
T279,C257,premium,Fashion,Belt,2,345,18-11-2023,,,
T279,C257,premium,Fashion,Jeans,2,1711,07-11-2023,,,
T280,C338,regular,Grocery,Lentils,10,1149,07-07-2023,,,
T281,C125,regular,Beauty,Makeup Kit,3,453,10-02-2023,,,
T281,C125,regular,Beauty,Compact Powder,3,1100,26-03-2023,,,
T281,C125,regular,Beauty,Body Lotion,4,1184,23-12-2023,,,
T282,C336,regular,Grocery,Rice,3,342,19-02-2023,,,
T282,C336,regular,Grocery,Cooking Oil,2,451,04-01-2023,,,
T282,C336,regular,Grocery,Spices Pack,4,1905,18-04-2023,,,
T282,C336,regular,Beauty,Hair Serum,4,1763,08-03-2023,,,
T282,C336,regular,FMCG,Cola,10,356,26-06-2023,,,
T283,C307,regular,Grocery,Breakfast Cereal,7,1172,26-12-2023,,,
T283,C307,regular,Grocery,Sugar,4,1771,02-05-2023,,,
T283,C307,regular,Grocery,Salt,9,1030,27-03-2023,,,
T284,C152,regular,Electronics,Earphones,1,8861,07-07-2023,,,
T284,C152,regular,Electronics,Laptop,1,7209,23-09-2023,,,
T285,C430,premium,Home_Goods,Cookware Set,3,1582,21-09-2023,,,
T285,C430,premium,Home_Goods,Dinner Set,3,3215,13-04-2023,,,
T286,C149,regular,Electronics,Mouse,1,16922,07-07-2023,,,
T287,C025,regular,FMCG,Soap,10,80,15-10-2023,,,
T287,C025,regular,FMCG,Shampoo,10,231,22-05-2023,,,
T288,C161,regular,Home_Goods,Cookware Set,1,5599,18-06-2023,,,
T288,C161,regular,Home_Goods,Dinner Set,4,1021,09-01-2023,,,
T288,C161,regular,Fashion,Shoes,1,1173,06-03-2023,,,
T289,C426,regular,Electronics,Laptop,1,12988,17-12-2023,,,
T289,C426,regular,Electronics,Mouse,1,9059,14-08-2023,,,
T289,C426,regular,Grocery,Coffee,2,1090,11-05-2023,,,
T290,C287,premium,Electronics,Earphones,1,24801,13-07-2023,,,
T291,C386,premium,Electronics,Power Bank,1,3611,27-03-2023,,,
T292,C097,regular,Beauty,Perfume,3,112,18-04-2023,,,
T292,C097,regular,Beauty,Hair Serum,4,547,23-12-2023,,,
T293,C227,regular,Beauty,Nail Polish,2,399,02-02-2023,,,
T293,C227,regular,Beauty,Face Cream,4,329,03-12-2023,,,
T294,C074,regular,FMCG,Soap,2,497,13-01-2023,,,
T294,C074,regular,FMCG,Shampoo,10,92,04-03-2023,,,
T295,C155,regular,Grocery,Wheat Flour,3,1119,05-08-2023,,,
T295,C155,regular,Grocery,Spices Pack,2,1499,24-08-2023,,,
T296,C005,regular,Beauty,Hair Serum,1,1427,24-12-2023,,,
T296,C005,regular,Beauty,Skincare Set,3,307,18-12-2023,,,
T297,C423,regular,FMCG,Chips,10,495,17-09-2023,,,
T297,C423,regular,FMCG,Cola,7,197,17-04-2023,,,
T297,C423,regular,Electronics,Power Bank,1,20033,12-12-2023,,,
T298,C288,regular,Grocery,Rice,9,1733,15-01-2023,,,
T298,C288,regular,Grocery,Cooking Oil,3,1543,06-01-2023,,,
T298,C288,regular,Grocery,Spices Pack,9,1741,27-10-2023,,,
T298,C288,regular,Fashion,Handbag,1,2435,26-01-2023,,,
T299,C259,regular,Grocery,Tea,8,797,24-06-2023,,,
T299,C259,regular,Grocery,Rice,3,843,16-08-2023,,,
T300,C054,regular,FMCG,Chips,7,235,14-04-2023,,,
T300,C054,regular,FMCG,Cola,3,349,05-03-2023,,,
T301,C135,premium,Electronics,Charger,2,22952,07-06-2023,,,
T302,C013,premium,Fashion,Trouser,3,2186,04-05-2023,,,
T302,C013,premium,Fashion,Belt,2,2172,15-01-2023,,,
T302,C013,premium,Fashion,Jacket,3,2453,20-08-2023,,,
T302,C013,premium,Fashion,Jeans,3,1785,18-12-2023,,,
T303,C255,regular,Beauty,Skincare Set,4,724,24-03-2023,,,
T303,C255,regular,Beauty,Face Cream,1,365,15-03-2023,,,
T303,C255,regular,Beauty,Face Wash,4,1242,13-11-2023,,,
T304,C104,regular,Electronics,Laptop,1,15141,10-08-2023,,,
T304,C104,regular,Electronics,Mouse,2,13820,03-05-2023,,,
T305,C115,regular,Grocery,Sugar,6,1728,08-08-2023,,,
T305,C115,regular,Grocery,Coffee,10,1556,05-11-2023,,,
T306,C090,regular,Home_Goods,Wall Clock,1,4395,23-02-2023,,,
T306,C090,regular,Home_Goods,Dinner Set,1,790,01-02-2023,,,
T306,C090,regular,Home_Goods,Cookware Set,3,922,10-12-2023,,,
T307,C023,regular,Electronics,Earphones,1,9401,21-07-2023,,,
T307,C023,regular,Electronics,Camera,1,7981,21-05-2023,,,
T308,C420,regular,Fashion,Shirt,4,3907,15-03-2023,,,
T308,C420,regular,Fashion,Trouser,4,1283,19-01-2023,,,
T309,C056,regular,Grocery,Spices Pack,6,389,20-02-2023,,,
T309,C056,regular,Grocery,Coffee,2,1704,26-06-2023,,,
T310,C311,regular,Electronics,Bluetooth Speaker,1,19307,10-01-2023,,,
T310,C311,regular,Electronics,Tablet,2,17777,06-11-2023,,,
T311,C227,regular,FMCG,Toothbrush,10,332,09-06-2023,,,
T311,C227,regular,FMCG,Shampoo,10,305,11-12-2023,,,
T312,C188,regular,Grocery,Sugar,4,1515,20-10-2023,,,
T312,C188,regular,Grocery,Rice,9,870,11-12-2023,,,
T312,C188,regular,Grocery,Tea,4,1231,20-07-2023,,,
T313,C130,regular,FMCG,Soap,7,73,22-12-2023,,,
T313,C130,regular,FMCG,Shampoo,9,338,24-10-2023,,,
T313,C130,regular,Home_Goods,Bath Towel,2,3888,24-11-2023,,,
T313,C130,regular,Home_Goods,Blanket,2,6276,01-09-2023,,,
T314,C137,premium,FMCG,Instant Noodles,2,91,17-10-2023,,,
T315,C365,premium,Electronics,Mobile Phone,1,37370,20-11-2023,,,
T315,C365,premium,Electronics,Charger,2,10023,18-09-2023,,,
T315,C365,premium,Electronics,Earphones,1,47885,17-11-2023,,,
T316,C414,regular,Grocery,Spices Pack,10,572,06-08-2023,,,
T316,C414,regular,Grocery,Tea,7,1288,10-05-2023,,,
T317,C461,premium,Electronics,Laptop,1,7315,25-09-2023,,,
T317,C461,premium,Electronics,Mouse,1,6528,03-11-2023,,,
T318,C299,regular,Grocery,Lentils,7,1578,21-12-2023,,,
T318,C299,regular,Grocery,Salt,5,1811,17-06-2023,,,
T319,C316,regular,Fashion,Belt,1,1842,02-06-2023,,,
T320,C348,regular,Grocery,Rice,4,1587,01-06-2023,,,
T321,C387,regular,FMCG,Soap,2,223,17-01-2023,,,
T321,C387,regular,FMCG,Shampoo,4,314,05-12-2023,,,
T322,C198,premium,FMCG,Chips,2,114,26-10-2023,,,
T322,C198,premium,FMCG,Cola,6,87,12-08-2023,,,
T323,C160,premium,FMCG,Soap,5,222,01-03-2023,,,
T323,C160,premium,FMCG,Shampoo,5,215,25-08-2023,,,
T324,C115,regular,Fashion,Scarf,4,2425,14-03-2023,,,
T325,C067,premium,Beauty,Face Wash,1,473,23-05-2023,,,
T326,C163,regular,Beauty,Nail Polish,2,943,11-01-2023,,,
T326,C163,regular,Beauty,Perfume,2,417,05-02-2023,,,
T327,C157,regular,FMCG,Soap,8,288,24-11-2023,,,
T327,C157,regular,FMCG,Shampoo,6,432,04-01-2023,,,
T328,C452,regular,Home_Goods,Bath Towel,1,6355,14-11-2023,,,
T329,C230,premium,Electronics,Camera,1,2261,04-07-2023,,,
T330,C467,premium,Electronics,Laptop,1,22421,24-12-2023,,,
T330,C467,premium,Electronics,Mouse,1,32902,13-11-2023,,,
T331,C483,regular,FMCG,Soap,7,394,17-06-2023,,,
T331,C483,regular,FMCG,Shampoo,3,189,19-08-2023,,,
T332,C291,regular,Fashion,Trouser,1,3796,04-07-2023,,,
T332,C291,regular,Fashion,Handbag,4,973,26-10-2023,,,
T333,C039,regular,Beauty,Lipstick,1,1995,25-03-2023,,,
T333,C039,regular,Beauty,Hair Serum,2,637,27-12-2023,,,
T333,C039,regular,Beauty,Compact Powder,1,1018,02-11-2023,,,
T334,C299,regular,Fashion,Shirt,3,1248,09-09-2023,,,
T334,C299,regular,Fashion,Trouser,4,3453,06-06-2023,,,
T335,C433,regular,Grocery,Wheat Flour,7,1774,16-05-2023,,,
T335,C433,regular,Grocery,Rice,3,1601,04-04-2023,,,
T335,C433,regular,Grocery,Sugar,2,1179,28-11-2023,,,
T336,C456,regular,Fashion,Shirt,4,597,20-08-2023,,,
T337,C216,regular,Home_Goods,Dinner Set,2,3814,26-07-2023,,,
T338,C456,regular,Fashion,Scarf,4,4072,16-01-2023,,,
T338,C456,regular,Fashion,Belt,1,2103,03-09-2023,,,
T339,C228,regular,Beauty,Perfume,1,665,08-06-2023,,,
T339,C228,regular,Beauty,Compact Powder,3,455,20-12-2023,,,
T340,C161,regular,FMCG,Shampoo,3,234,06-07-2023,,,
T341,C177,regular,FMCG,Soap,8,367,25-03-2023,,,
T341,C177,regular,FMCG,Shampoo,4,440,07-09-2023,,,
T342,C448,regular,Home_Goods,Blanket,1,6954,20-12-2023,,,
T342,C448,regular,Home_Goods,Curtains,1,803,21-07-2023,,,
T343,C294,premium,Electronics,Laptop,1,19425,13-12-2023,,,
T343,C294,premium,Electronics,Mouse,1,36554,20-11-2023,,,
T344,C326,regular,Grocery,Rice,5,1949,24-05-2023,,,
T344,C326,regular,Grocery,Cooking Oil,2,1087,25-12-2023,,,
T344,C326,regular,Grocery,Spices Pack,7,399,22-11-2023,,,
T344,C326,regular,FMCG,Cola,9,143,03-02-2023,,,
T344,C326,regular,Home_Goods,Blanket,3,2861,12-04-2023,,,
T345,C317,regular,Fashion,Trouser,1,1164,05-11-2023,,,
T346,C311,regular,Grocery,Spices Pack,6,986,17-09-2023,,,
T347,C134,premium,Beauty,Lipstick,3,424,14-03-2023,,,
T348,C484,premium,Grocery,Tea,10,800,22-10-2023,,,
T349,C310,regular,FMCG,Chips,5,206,24-05-2023,,,
T349,C310,regular,FMCG,Cola,10,271,25-09-2023,,,
T349,C310,regular,Grocery,Wheat Flour,6,1517,17-06-2023,,,
T350,C499,regular,Fashion,Jeans,3,3849,09-12-2023,,,
T351,C058,regular,Electronics,Earphones,1,18187,15-06-2023,,,
T352,C318,regular,FMCG,Detergent,2,141,09-10-2023,,,
T353,C246,regular,Electronics,Laptop,1,4275,09-07-2023,,,
T353,C246,regular,Electronics,Mouse,1,10818,15-12-2023,,,
T354,C228,regular,Grocery,Salt,7,263,13-07-2023,,,
T355,C219,premium,Electronics,Mobile Phone,1,22927,09-11-2023,,,
T355,C219,premium,Electronics,Smartwatch,1,3529,07-11-2023,,,
T356,C431,regular,Electronics,Bluetooth Speaker,1,6223,21-11-2023,,,
T357,C434,regular,FMCG,Instant Noodles,7,436,04-09-2023,,,
T357,C434,regular,FMCG,Shampoo,10,275,24-08-2023,,,
T357,C434,regular,FMCG,Biscuits,9,274,11-05-2023,,,
T358,C140,regular,Home_Goods,Bath Towel,1,5240,19-03-2023,,,
T358,C140,regular,Home_Goods,Storage Box,1,6255,07-11-2023,,,
T359,C424,premium,Home_Goods,Pillow,4,2580,28-10-2023,,,
T359,C424,premium,Home_Goods,Storage Box,2,3705,13-10-2023,,,
T360,C448,regular,Home_Goods,Wall Clock,3,7666,16-04-2023,,,
T361,C244,regular,Home_Goods,Bath Towel,3,434,23-11-2023,,,
T362,C056,regular,FMCG,Soap,6,229,05-02-2023,,,
T362,C056,regular,FMCG,Shampoo,10,52,16-06-2023,,,
T363,C116,premium,Grocery,Sugar,6,408,16-02-2023,,,
T363,C116,premium,Grocery,Breakfast Cereal,7,629,02-01-2023,,,
T364,C006,premium,Electronics,Earphones,1,37464,19-12-2023,,,
T365,C346,premium,Electronics,Laptop,1,21153,10-02-2023,,,
T365,C346,premium,Electronics,Mouse,1,2705,08-11-2023,,,
T366,C286,regular,Home_Goods,Bedsheet,1,5796,28-10-2023,,,
T366,C286,regular,Home_Goods,Curtains,1,3821,05-09-2023,,,
T367,C494,premium,Electronics,Power Bank,1,6925,13-08-2023,,,
T368,C435,regular,FMCG,Soap,3,371,21-12-2023,,,
T368,C435,regular,FMCG,Shampoo,5,496,10-12-2023,,,
T369,C154,premium,Fashion,Dress,2,3498,13-09-2023,,,
T369,C154,premium,Fashion,Belt,2,527,23-11-2023,,,
T369,C154,premium,Fashion,Shoes,2,3598,01-12-2023,,,
T370,C212,regular,Home_Goods,Cookware Set,1,341,27-09-2023,,,
T371,C047,premium,Grocery,Salt,9,1728,15-03-2023,,,
T372,C283,premium,Electronics,Laptop,1,43378,22-12-2023,,,
T372,C283,premium,Electronics,Mouse,1,16490,21-07-2023,,,
T373,C431,regular,FMCG,Soap,6,56,08-09-2023,,,
T373,C431,regular,FMCG,Shampoo,10,106,09-05-2023,,,
T374,C045,premium,Beauty,Skincare Set,3,746,22-04-2023,,,
T374,C045,premium,Beauty,Makeup Kit,4,1157,15-12-2023,,,
T375,C439,regular,Grocery,Tea,10,1180,10-10-2023,,,
